date,open_interest,funding_rate
2026-08-27 06:00:00+00:00,8509331.35,0.0001
2026-08-27 07:00:00+00:00,8562597.71,0.0001
2026-08-27 08:00:00+00:00,8551238.04,0.0001
2026-08-27 09:00:00+00:00,8659064.76,0.0001
2026-08-27 10:00:00+00:00,8781646.65,0.0001
2026-08-27 11:00:00+00:00,8847237.11,0.0001
2026-08-27 12:00:00+00:00,8877334.81,0.0001
2026-08-27 13:00:00+00:00,8967192.13,0.0001
2026-08-27 14:00:00+00:00,9030782.69,0.0001
2026-08-27 15:00:00+00:00,8937262.16,0.0001
2026-08-27 16:00:00+00:00,9047851.96,0.0001
2026-08-27 17:00:00+00:00,9201112.14,0.0001
2026-08-27 18:00:00+00:00,9070461.87,0.0001
2026-08-27 19:00:00+00:00,9171380.26,0.0001
2026-08-27 20:00:00+00:00,9249805.41,0.0001
2026-08-27 21:00:00+00:00,9224213.55,-9.83e-06
2026-08-27 22:00:00+00:00,9192263.24,-9.83e-06
2026-08-27 23:00:00+00:00,9171752.65,-9.83e-06
2026-08-28 00:00:00+00:00,9158327.0,-9.83e-06
2026-08-28 01:00:00+00:00,9125688.08,-9.83e-06
2026-08-28 02:00:00+00:00,9134719.23,-9.83e-06
2026-08-28 03:00:00+00:00,9269834.15,-9.83e-06
2026-08-28 04:00:00+00:00,9225309.05,-9.83e-06
2026-08-28 05:00:00+00:00,9236998.77,-1.519e-05
2026-08-28 06:00:00+00:00,9191172.43,-1.519e-05
2026-08-28 07:00:00+00:00,9099375.81,-1.519e-05
2026-08-28 08:00:00+00:00,9073107.21,-1.519e-05
2026-08-28 09:00:00+00:00,9158831.5,-1.519e-05
2026-08-28 10:00:00+00:00,9204614.99,-1.519e-05
2026-08-28 11:00:00+00:00,9220541.25,-1.519e-05
2026-08-28 12:00:00+00:00,9205501.59,-1.519e-05
2026-08-28 13:00:00+00:00,9256484.67,-8.235e-05
2026-08-28 14:00:00+00:00,9026098.27,-8.235e-05
2026-08-28 15:00:00+00:00,8835844.55,-8.235e-05
2026-08-28 16:00:00+00:00,8780999.58,-8.235e-05
2026-08-28 17:00:00+00:00,8754834.39,-8.235e-05
2026-08-28 18:00:00+00:00,8747293.15,-8.235e-05
2026-08-28 19:00:00+00:00,8840973.32,-8.235e-05
2026-08-28 20:00:00+00:00,8787415.27,-8.235e-05
2026-08-28 21:00:00+00:00,8778658.64,6.69e-05
2026-08-28 22:00:00+00:00,8754785.48,6.69e-05
2026-08-28 23:00:00+00:00,8760138.49,6.69e-05
2026-08-29 00:00:00+00:00,8757631.45,6.69e-05
2026-08-29 01:00:00+00:00,8706226.76,6.69e-05
2026-08-29 02:00:00+00:00,8706582.87,6.69e-05
2026-08-29 03:00:00+00:00,8717640.16,6.69e-05
2026-08-29 04:00:00+00:00,8701057.25,6.69e-05
2026-08-29 05:00:00+00:00,8732352.43,3.506e-05
2026-08-29 06:00:00+00:00,8719461.91,3.506e-05
2026-08-29 07:00:00+00:00,8705259.11,3.506e-05
2026-08-29 08:00:00+00:00,8699743.71,3.506e-05
2026-08-29 09:00:00+00:00,8696034.09,3.506e-05
2026-08-29 10:00:00+00:00,8685949.12,3.506e-05
