,date,priceSol,coin,priceBTC,Coin
1711,20/05/2026,86.04193878,solana,77457.77344,bitcoin
1712,21/05/2026,87.15620422,solana,77539.17188,bitcoin
1713,22/05/2026,84.30709076,solana,75488.24219,bitcoin
1714,23/05/2026,85.65848541,solana,76673.36719,bitcoin
1715,24/05/2026,85.24969482,solana,76981.125,bitcoin
1716,25/05/2026,85.01050568,solana,77279.92969,bitcoin
1717,26/05/2026,83.58651733,solana,75825.73438,bitcoin
1718,27/05/2026,82.36812592,solana,74344.70313,bitcoin
1719,28/05/2026,81.98542786,solana,73536.55469,bitcoin
1720,29/05/2026,81.93248749,solana,73372.52344,bitcoin
1721,30/05/2026,82.54729462,solana,73754.83594,bitcoin
1722,31/05/2026,82.2983017,solana,73579.6875,bitcoin
1723,01/06/2026,81.08702087,solana,71319.77344,bitcoin
1724,02/06/2026,74.14286041,solana,66703.65625,bitcoin
1725,03/06/2026,71.61238098,solana,64014.36719,bitcoin
1726,04/06/2026,68.71892548,solana,63801.57422,bitcoin
1727,05/06/2026,63.48694229,solana,60922.66797,bitcoin
1728,06/06/2026,62.18980408,solana,60867.41406,bitcoin
1729,07/06/2026,66.3106308,solana,63239.51953,bitcoin
1730,08/06/2026,66.79495239,solana,63090.58984,bitcoin
1731,09/06/2026,64.96205902,solana,61643.78125,bitcoin
1732,10/06/2026,63.16095352,solana,61449.28906,bitcoin
1733,11/06/2026,66.82200623,solana,63561.05469,bitcoin
1734,12/06/2026,66.74927521,solana,63543.19922,bitcoin
1735,13/06/2026,68.87278748,solana,64421.32422,bitcoin
1736,14/06/2026,71.16618347,solana,65710.39844,bitcoin
1737,15/06/2026,73.97933197,solana,66289.5,bitcoin
1738,16/06/2026,73.41378784,solana,65600.64063,bitcoin
1739,17/06/2026,71.9309845,solana,64418.44531,bitcoin
1740,18/06/2026,69.62649536,solana,62896.47266,bitcoin
1741,19/06/2026,69.72060394,solana,63540.83594,bitcoin
1742,20/06/2026,73.1726532,solana,64239.67578,bitcoin
1743,21/06/2026,72.41815948,solana,63237.53906,bitcoin
1744,22/06/2026,71.90816498,solana,63952.10547,bitcoin
1745,23/06/2026,69.64368439,solana,62668.01953,bitcoin
1746,24/06/2026,67.98249817,solana,60995.13281,bitcoin
1747,25/06/2026,67.57408905,solana,59721.67578,bitcoin
1748,26/06/2026,71.83538055,solana,60016.42969,bitcoin
1749,27/06/2026,70.41069794,solana,59940.09766,bitcoin
1750,28/06/2026,71.3129425,solana,59532.33984,bitcoin
1751,29/06/2026,74.94681549,solana,60138.37891,bitcoin
1752,30/06/2026,73.5233078,solana,58558.85938,bitcoin
1753,01/07/2026,77.38370514,solana,60003.75781,bitcoin
1754,02/07/2026,80.64398193,solana,61485.30078,bitcoin
1755,03/07/2026,82.28005981,solana,62544.19922,bitcoin
1756,04/07/2026,81.64963531,solana,63088.30469,bitcoin
1757,05/07/2026,81.4230423,solana,63547.88281,bitcoin
1758,06/07/2026,81.91517639,solana,63995.01563,bitcoin
1759,07/07/2026,80.64870453,solana,63297.39453,bitcoin
1760,08/07/2026,77.78702545,solana,62257.57422,bitcoin
1761,09/07/2026,78.04546356,solana,63193.14844,bitcoin
1762,10/07/2026,78.06661224,solana,64127.14063,bitcoin
1763,11/07/2026,76.82416534,solana,63802.02734,bitcoin
1764,12/07/2026,76.87384033,solana,63758.21875,bitcoin
1765,13/07/2026,74.86138916,solana,62239.12109,bitcoin
1766,14/07/2026,77.76244354,solana,64956.11328,bitcoin
1767,15/07/2026,77.2640686,solana,64712.375,bitcoin
1768,16/07/2026,75.27197266,solana,63789.28125,bitcoin
1769,17/07/2026,75.01159668,solana,63899.46094,bitcoin
1770,18/07/2026,75.46090698,solana,64796.60156,bitcoin
1771,19/07/2026,76.35526276,solana,64690.80469,bitcoin
1772,20/07/2026,77.79191589,solana,65230.02734,bitcoin
1773,21/07/2026,78.10860443,solana,66505.125,bitcoin
1774,22/07/2026,77.90626526,solana,66100.79688,bitcoin
1775,23/07/2026,75.85980225,solana,65044.8125,bitcoin
1776,24/07/2026,73.87991333,solana,64098.49609,bitcoin
1777,25/07/2026,74.42856598,solana,64311.8125,bitcoin
1778,26/07/2026,76.60216522,solana,65340.30078,bitcoin
1779,27/07/2026,74.1418457,solana,63724.89844,bitcoin
1780,28/07/2026,73.6991272,solana,63871.36328,bitcoin
1781,29/07/2026,73.59720612,solana,63908.16797,bitcoin
1782,30/07/2026,74.46800232,solana,64725.30859,bitcoin
1783,31/07/2026,72.78968048,solana,62813.74609,bitcoin
1784,01/08/2026,71.8662796,solana,62763.32031,bitcoin
1785,02/08/2026,73.44882202,solana,63482,bitcoin
1786,03/08/2026,73.47370148,solana,63460.89844,bitcoin
1787,04/08/2026,73.71775818,solana,64055.95313,bitcoin
1788,05/08/2026,73.96138,solana,64597.5,bitcoin
1789,06/08/2026,72.57652283,solana,64262.11328,bitcoin
1790,07/08/2026,73.64265442,solana,64880.19141,bitcoin
1791,08/08/2026,75.97223663,solana,64904.6875,bitcoin
1792,09/08/2026,76.21212769,solana,64844.88672,bitcoin
1793,10/08/2026,75.94520569,solana,63910.58594,bitcoin
1794,11/08/2026,76.19506073,solana,63551.875,bitcoin
1795,12/08/2026,75.52548981,solana,63402.43359,bitcoin
1796,13/08/2026,76.17732239,solana,63402.17188,bitcoin
1797,14/08/2026,75.32730865,solana,62975.59375,bitcoin
1798,15/08/2026,75.27230072,solana,63024.32031,bitcoin
1799,16/08/2026,74.53901672,solana,62818.65234,bitcoin
1800,17/08/2026,75.94406891,solana,64506.25391,bitcoin
1801,18/08/2026,77.03120422,solana,64680.71094,bitcoin
1802,19/08/2026,85.3744812,solana,69266.1875,bitcoin
1803,20/08/2026,87.63694,solana,73032.75781,bitcoin
1804,21/08/2026,93.65361023,solana,78335.1875,bitcoin
1805,22/08/2026,93.91252899,solana,77083.41406,bitcoin
1806,23/08/2026,95.44223022,solana,77755.26563,bitcoin
1807,24/08/2026,98.5616684,solana,78964.48438,bitcoin
1808,25/08/2026,96.60353851,solana,78564.97656,bitcoin
1809,26/08/2026,102.1674347,solana,79027.42188,bitcoin
1810,27/08/2026,109.2082443,solana,80257.53906,bitcoin
1811,28/08/2026,104.1269531,solana,77830.28906,bitcoin
1812,29/08/2026,105.6520233,solana,78245.8125,bitcoin
1813,30/08/2026,101.8766937,solana,77667.57031,bitcoin
1814,31/08/2026,102.9969025,solana,78548.63281,bitcoin
1815,01/09/2026,99.98687744,solana,77403.625,bitcoin
1816,02/09/2026,100.3856201,solana,77300.47656,bitcoin
1817,03/09/2026,103.9783554,solana,81271.74219,bitcoin
1818,04/09/2026,101.9494858,solana,79671.96875,bitcoin
1819,05/09/2026,103.1876297,solana,79823.86719,bitcoin
1820,06/09/2026,106.4476318,solana,80350.04688,bitcoin
1821,07/09/2026,103.8662338,solana,79115.85156,bitcoin
1822,08/09/2026,103.3251266,solana,78438.57813,bitcoin
1823,09/09/2026,101.6080627,solana,78259.52344,bitcoin
1824,10/09/2026,98.68991089,solana,76568.125,bitcoin
1825,11/09/2026,102.3962479,solana,77173.79688,bitcoin
1826,12/09/2026,101.7399979,solana,77344.07813,bitcoin
